path_id,seed,rho,pin_gain,hit_s
1512,734921,1.0,3.0,0.3855
1513,734921,1.0,3.0,2.255
1514,734921,1.0,3.0,0.515
1515,734921,1.0,3.0,0.8135
1516,734921,1.0,3.0,1.1815
1517,734921,1.0,3.0,0.9015
1518,734921,1.0,3.0,0.4195
1519,734921,1.0,3.0,1.444
1520,734921,1.0,3.0,0.7155
1521,734921,1.0,3.0,0.5955
1522,734921,1.0,3.0,0.5710000000000001
1523,734921,1.0,3.0,1.6615
1524,734921,1.0,3.0,0.853
1525,734921,1.0,3.0,0.747
1526,734921,1.0,3.0,1.2715
1527,734921,1.0,3.0,0.7005
1528,734921,1.0,3.0,0.4025
1529,734921,1.0,3.0,0.6145
1530,734921,1.0,3.0,0.9375
1531,734921,1.0,3.0,1.0010000000000001
1532,734921,1.0,3.0,0.704
1533,734921,1.0,3.0,1.362
1534,734921,1.0,3.0,1.1075
1535,734921,1.0,3.0,0.7295
1536,734921,1.0,3.0,0.604
1537,734921,1.0,3.0,0.6655
1538,734921,1.0,3.0,1.1280000000000001
1539,734921,1.0,3.0,0.663
1540,734921,1.0,3.0,0.6845
1541,734921,1.0,3.0,0.29
1542,734921,1.0,3.0,0.8270000000000001
1543,734921,1.0,3.0,0.2495
1544,734921,1.0,3.0,0.272
1545,734921,1.0,3.0,0.7765
1546,734921,1.0,3.0,0.607
1547,734921,1.0,3.0,1.571
1548,734921,1.0,3.0,1.691
1549,734921,1.0,3.0,2.052
1550,734921,1.0,3.0,0.4475
1551,734921,1.0,3.0,0.5155
1552,734921,1.0,3.0,0.9265
1553,734921,1.0,3.0,0.5635
1554,734921,1.0,3.0,1.0205
1555,734921,1.0,3.0,0.6055
1556,734921,1.0,3.0,0.8855000000000001
1557,734921,1.0,3.0,0.5670000000000001
1558,734921,1.0,3.0,0.47000000000000003
1559,734921,1.0,3.0,0.7495
1560,734921,1.0,3.0,0.8365
1561,734921,1.0,3.0,1.0235
1562,734921,1.0,3.0,1.3395000000000001
1563,734921,1.0,3.0,0.5605
1564,734921,1.0,3.0,1.8015
1565,734921,1.0,3.0,0.973
1566,734921,1.0,3.0,0.984
1567,734921,1.0,3.0,1.0325
1568,734921,1.0,3.0,0.7175
1569,734921,1.0,3.0,0.8240000000000001
1570,734921,1.0,3.0,0.45
1571,734921,1.0,3.0,0.507
1572,734921,1.0,3.0,1.0865
1573,734921,1.0,3.0,0.3195
1574,734921,1.0,3.0,1.2690000000000001
1575,734921,1.0,3.0,4.363
1576,734921,1.0,3.0,0.9745
1577,734921,1.0,3.0,0.671
1578,734921,1.0,3.0,0.685
1579,734921,1.0,3.0,1.6915
1580,734921,1.0,3.0,1.994
1581,734921,1.0,3.0,0.5505
1582,734921,1.0,3.0,0.765
1583,734921,1.0,3.0,0.665
1584,734921,1.0,3.0,0.5505
1585,734921,1.0,3.0,0.6625
1586,734921,1.0,3.0,0.889
1587,734921,1.0,3.0,1.1520000000000001
1588,734921,1.0,3.0,0.7685
1589,734921,1.0,3.0,1.8465
1590,734921,1.0,3.0,0.967
1591,734921,1.0,3.0,1.52
1592,734921,1.0,3.0,0.807
1593,734921,1.0,3.0,0.9595
1594,734921,1.0,3.0,1.1745
1595,734921,1.0,3.0,1.3585
1596,734921,1.0,3.0,0.65
1597,734921,1.0,3.0,2.5565
1598,734921,1.0,3.0,0.40800000000000003
1599,734921,1.0,3.0,1.1065
1600,734921,1.0,3.0,0.203
1601,734921,1.0,3.0,0.849
1602,734921,1.0,3.0,1.5110000000000001
1603,734921,1.0,3.0,0.7485
1604,734921,1.0,3.0,0.8170000000000001
1605,734921,1.0,3.0,1.2145000000000001
1606,734921,1.0,3.0,0.888
1607,734921,1.0,3.0,0.2965
1608,734921,1.0,3.0,0.7265
1609,734921,1.0,3.0,0.6515
1610,734921,1.0,3.0,0.453
1611,734921,1.0,3.0,0.6015
1612,734921,1.0,3.0,0.741
1613,734921,1.0,3.0,0.6985
1614,734921,1.0,3.0,0.4405
1615,734921,1.0,3.0,0.6275000000000001
1616,734921,1.0,3.0,0.6915
1617,734921,1.0,3.0,0.7415
1618,734921,1.0,3.0,0.5825
1619,734921,1.0,3.0,1.094
1620,734921,1.0,3.0,0.8015
1621,734921,1.0,3.0,0.739
1622,734921,1.0,3.0,0.272
1623,734921,1.0,3.0,0.7085
1624,734921,1.0,3.0,0.7085
1625,734921,1.0,3.0,0.727
1626,734921,1.0,3.0,0.733
1627,734921,1.0,3.0,0.9625
1628,734921,1.0,3.0,0.4975
1629,734921,1.0,3.0,2.734
1630,734921,1.0,3.0,0.2655
1631,734921,1.0,3.0,0.6365000000000001
1632,734921,1.0,3.0,1.16
1633,734921,1.0,3.0,0.593
1634,734921,1.0,3.0,0.926
1635,734921,1.0,3.0,0.389
1636,734921,1.0,3.0,0.6815
1637,734921,1.0,3.0,0.6745
1638,734921,1.0,3.0,0.294
1639,734921,1.0,3.0,1.0105
1640,734921,1.0,3.0,0.934
1641,734921,1.0,3.0,0.527
1642,734921,1.0,3.0,0.685
1643,734921,1.0,3.0,1.1085
1644,734921,1.0,3.0,2.3655
1645,734921,1.0,3.0,1.0385
1646,734921,1.0,3.0,1.0555
1647,734921,1.0,3.0,2.174
1648,734921,1.0,3.0,2.105
1649,734921,1.0,3.0,0.594
1650,734921,1.0,3.0,0.708
1651,734921,1.0,3.0,0.47200000000000003
1652,734921,1.0,3.0,0.8190000000000001
1653,734921,1.0,3.0,1.439
1654,734921,1.0,3.0,0.5995
1655,734921,1.0,3.0,0.3265
1656,734921,1.0,3.0,1.018
1657,734921,1.0,3.0,1.1755
1658,734921,1.0,3.0,0.927
1659,734921,1.0,3.0,0.5225
1660,734921,1.0,3.0,0.465
1661,734921,1.0,3.0,0.9380000000000001
1662,734921,1.0,3.0,0.2715
1663,734921,1.0,3.0,0.6335000000000001
1664,734921,1.0,3.0,0.5475
1665,734921,1.0,3.0,2.196
1666,734921,1.0,3.0,0.788
1667,734921,1.0,3.0,0.279
1668,734921,1.0,3.0,0.446
1669,734921,1.0,3.0,0.531
1670,734921,1.0,3.0,0.254
1671,734921,1.0,3.0,1.1265
1672,734921,1.0,3.0,0.47600000000000003
1673,734921,1.0,3.0,1.2895
1674,734921,1.0,3.0,0.981
1675,734921,1.0,3.0,0.7125
1676,734921,1.0,3.0,0.7835
1677,734921,1.0,3.0,0.8855000000000001
1678,734921,1.0,3.0,0.342
1679,734921,1.0,3.0,0.5375
1680,734921,1.0,3.0,1.4495
1681,734921,1.0,3.0,0.9575
1682,734921,1.0,3.0,0.7125
1683,734921,1.0,3.0,0.8245
1684,734921,1.0,3.0,0.2705
1685,734921,1.0,3.0,1.707
1686,734921,1.0,3.0,0.6645
1687,734921,1.0,3.0,1.2165
1688,734921,1.0,3.0,1.5075
1689,734921,1.0,3.0,0.61
1690,734921,1.0,3.0,1.4075
1691,734921,1.0,3.0,1.1915
1692,734921,1.0,3.0,1.615
1693,734921,1.0,3.0,1.173
1694,734921,1.0,3.0,0.9285
1695,734921,1.0,3.0,1.725
1696,734921,1.0,3.0,0.3585
1697,734921,1.0,3.0,0.8285
1698,734921,1.0,3.0,1.774
1699,734921,1.0,3.0,0.6425
1700,734921,1.0,3.0,0.2955
1701,734921,1.0,3.0,0.786
1702,734921,1.0,3.0,1.5215
1703,734921,1.0,3.0,1.5465
1704,734921,1.0,3.0,1.463
1705,734921,1.0,3.0,1.11
1706,734921,1.0,3.0,0.6295000000000001
1707,734921,1.0,3.0,1.5185
1708,734921,1.0,3.0,0.8295
1709,734921,1.0,3.0,1.4725
1710,734921,1.0,3.0,0.4295
1711,734921,1.0,3.0,0.901
1712,734921,1.0,3.0,1.342
1713,734921,1.0,3.0,1.0255
1714,734921,1.0,3.0,0.632
1715,734921,1.0,3.0,0.52
1716,734921,1.0,3.0,1.346
1717,734921,1.0,3.0,1.1635
1718,734921,1.0,3.0,0.527
1719,734921,1.0,3.0,0.385
1720,734921,1.0,3.0,0.458
1721,734921,1.0,3.0,0.365
1722,734921,1.0,3.0,1.041
1723,734921,1.0,3.0,0.5945
1724,734921,1.0,3.0,0.878
1725,734921,1.0,3.0,0.6165
1726,734921,1.0,3.0,0.3225
1727,734921,1.0,3.0,0.905
1728,734921,1.0,3.0,1.159
1729,734921,1.0,3.0,0.46
1730,734921,1.0,3.0,0.8625
1731,734921,1.0,3.0,0.768
1732,734921,1.0,3.0,0.492
1733,734921,1.0,3.0,0.8815000000000001
1734,734921,1.0,3.0,1.2415
1735,734921,1.0,3.0,2.4995
1736,734921,1.0,3.0,0.446
1737,734921,1.0,3.0,0.509
1738,734921,1.0,3.0,0.481
1739,734921,1.0,3.0,0.884
1740,734921,1.0,3.0,1.0715000000000001
1741,734921,1.0,3.0,3.915
1742,734921,1.0,3.0,0.732
1743,734921,1.0,3.0,0.9515
1744,734921,1.0,3.0,0.464
1745,734921,1.0,3.0,0.6795
1746,734921,1.0,3.0,2.455
1747,734921,1.0,3.0,0.679
1748,734921,1.0,3.0,0.8235
1749,734921,1.0,3.0,0.3085
1750,734921,1.0,3.0,0.553
1751,734921,1.0,3.0,1.9075
1752,734921,1.0,3.0,0.6085
1753,734921,1.0,3.0,1.421
1754,734921,1.0,3.0,0.8555
1755,734921,1.0,3.0,1.2605
1756,734921,1.0,3.0,0.485
1757,734921,1.0,3.0,0.7325
1758,734921,1.0,3.0,0.4575
1759,734921,1.0,3.0,0.36
1760,734921,1.0,3.0,0.96
1761,734921,1.0,3.0,0.775
1762,734921,1.0,3.0,0.4615
1763,734921,1.0,3.0,0.47850000000000004
1764,734921,1.0,3.0,0.9545
1765,734921,1.0,3.0,0.766
1766,734921,1.0,3.0,0.841
1767,734921,1.0,3.0,0.5875
1768,734921,1.0,3.0,0.7955
1769,734921,1.0,3.0,1.9305
1770,734921,1.0,3.0,0.42
1771,734921,1.0,3.0,2.0265
1772,734921,1.0,3.0,0.5495
1773,734921,1.0,3.0,0.9735
1774,734921,1.0,3.0,0.5285
1775,734921,1.0,3.0,0.318
1776,734921,1.0,3.0,0.4455
1777,734921,1.0,3.0,0.233
1778,734921,1.0,3.0,0.423
1779,734921,1.0,3.0,0.887
1780,734921,1.0,3.0,1.8285
1781,734921,1.0,3.0,0.973
1782,734921,1.0,3.0,0.216
1783,734921,1.0,3.0,1.3940000000000001
1784,734921,1.0,3.0,0.2735
1785,734921,1.0,3.0,0.47200000000000003
1786,734921,1.0,3.0,1.2895
1787,734921,1.0,3.0,0.9
1788,734921,1.0,3.0,0.753
1789,734921,1.0,3.0,0.7035
1790,734921,1.0,3.0,0.3875
1791,734921,1.0,3.0,0.462
1792,734921,1.0,3.0,0.2325
1793,734921,1.0,3.0,0.782
1794,734921,1.0,3.0,0.5205
1795,734921,1.0,3.0,0.5025000000000001
1796,734921,1.0,3.0,1.1415
1797,734921,1.0,3.0,0.388
1798,734921,1.0,3.0,0.34650000000000003
1799,734921,1.0,3.0,0.882
1800,734921,1.0,3.0,0.5640000000000001
1801,734921,1.0,3.0,1.0685
1802,734921,1.0,3.0,0.557
1803,734921,1.0,3.0,0.586
1804,734921,1.0,3.0,0.5445
1805,734921,1.0,3.0,1.577
1806,734921,1.0,3.0,1.1975
1807,734921,1.0,3.0,0.3785
1808,734921,1.0,3.0,1.7135
1809,734921,1.0,3.0,0.628
1810,734921,1.0,3.0,0.8575
1811,734921,1.0,3.0,0.592
1812,734921,1.0,3.0,1.258
1813,734921,1.0,3.0,0.2935
1814,734921,1.0,3.0,0.342
1815,734921,1.0,3.0,0.6225
1816,734921,1.0,3.0,0.4455
1817,734921,1.0,3.0,1.802
1818,734921,1.0,3.0,1.4545000000000001
1819,734921,1.0,3.0,0.625
1820,734921,1.0,3.0,0.9735
1821,734921,1.0,3.0,0.359
1822,734921,1.0,3.0,0.9895
1823,734921,1.0,3.0,0.7345
1824,734921,1.0,3.0,1.475
1825,734921,1.0,3.0,0.775
1826,734921,1.0,3.0,0.23550000000000001
1827,734921,1.0,3.0,0.6930000000000001
1828,734921,1.0,3.0,1.413
1829,734921,1.0,3.0,1.109
1830,734921,1.0,3.0,1.9105
1831,734921,1.0,3.0,0.963
1832,734921,1.0,3.0,0.457
1833,734921,1.0,3.0,0.35050000000000003
1834,734921,1.0,3.0,0.458
1835,734921,1.0,3.0,0.48
1836,734921,1.0,3.0,0.5305
1837,734921,1.0,3.0,0.588
1838,734921,1.0,3.0,0.398
1839,734921,1.0,3.0,0.4615
1840,734921,1.0,3.0,0.34650000000000003
1841,734921,1.0,3.0,0.5625
1842,734921,1.0,3.0,0.6505
1843,734921,1.0,3.0,0.871
1844,734921,1.0,3.0,2.5175
1845,734921,1.0,3.0,1.1165
1846,734921,1.0,3.0,1.4045
1847,734921,1.0,3.0,0.4875
1848,734921,1.0,3.0,0.267
1849,734921,1.0,3.0,0.602
1850,734921,1.0,3.0,0.7015
1851,734921,1.0,3.0,1.295
1852,734921,1.0,3.0,1.191
1853,734921,1.0,3.0,0.52
1854,734921,1.0,3.0,0.8635
1855,734921,1.0,3.0,0.587
1856,734921,1.0,3.0,0.857
1857,734921,1.0,3.0,0.5285
1858,734921,1.0,3.0,2.2105
1859,734921,1.0,3.0,0.4955
1860,734921,1.0,3.0,0.456
1861,734921,1.0,3.0,0.907
1862,734921,1.0,3.0,0.668
1863,734921,1.0,3.0,0.9490000000000001
1864,734921,1.0,3.0,0.498
1865,734921,1.0,3.0,0.454
1866,734921,1.0,3.0,0.777
1867,734921,1.0,3.0,0.6980000000000001
1868,734921,1.0,3.0,1.729
1869,734921,1.0,3.0,0.878
1870,734921,1.0,3.0,0.5335
1871,734921,1.0,3.0,0.537
1872,734921,1.0,3.0,0.846
1873,734921,1.0,3.0,0.5345
1874,734921,1.0,3.0,0.994
1875,734921,1.0,3.0,1.6055
1876,734921,1.0,3.0,0.253
1877,734921,1.0,3.0,1.1005
1878,734921,1.0,3.0,0.644
1879,734921,1.0,3.0,0.343
1880,734921,1.0,3.0,0.418
1881,734921,1.0,3.0,0.537
1882,734921,1.0,3.0,1.066
1883,734921,1.0,3.0,0.9115
1884,734921,1.0,3.0,1.104
1885,734921,1.0,3.0,0.518
1886,734921,1.0,3.0,0.5795
1887,734921,1.0,3.0,1.048
1888,734921,1.0,3.0,1.5455
1889,734921,1.0,3.0,1.054
1890,734921,1.0,3.0,0.649
1891,734921,1.0,3.0,0.41150000000000003
1892,734921,1.0,3.0,0.595
1893,734921,1.0,3.0,0.553
1894,734921,1.0,3.0,0.8150000000000001
1895,734921,1.0,3.0,0.4055
1896,734921,1.0,3.0,1.2775
1897,734921,1.0,3.0,0.934
1898,734921,1.0,3.0,0.7695
1899,734921,1.0,3.0,1.9105
1900,734921,1.0,3.0,0.487
1901,734921,1.0,3.0,0.4985
1902,734921,1.0,3.0,1.1815
1903,734921,1.0,3.0,0.418
1904,734921,1.0,3.0,1.032
1905,734921,1.0,3.0,0.5625
1906,734921,1.0,3.0,0.768
1907,734921,1.0,3.0,0.8525
1908,734921,1.0,3.0,1.6585
1909,734921,1.0,3.0,0.7605000000000001
1910,734921,1.0,3.0,0.3245
1911,734921,1.0,3.0,0.36
1912,734921,1.0,3.0,0.529
1913,734921,1.0,3.0,2.0985
1914,734921,1.0,3.0,1.566
1915,734921,1.0,3.0,0.6990000000000001
1916,734921,1.0,3.0,0.5640000000000001
1917,734921,1.0,3.0,0.4835
1918,734921,1.0,3.0,0.7775
1919,734921,1.0,3.0,0.47650000000000003
1920,734921,1.0,3.0,1.0585
1921,734921,1.0,3.0,0.9685
1922,734921,1.0,3.0,0.8905000000000001
1923,734921,1.0,3.0,0.366
1924,734921,1.0,3.0,0.40800000000000003
1925,734921,1.0,3.0,0.306
1926,734921,1.0,3.0,0.5835
1927,734921,1.0,3.0,0.309
1928,734921,1.0,3.0,0.531
1929,734921,1.0,3.0,0.991
1930,734921,1.0,3.0,0.921
1931,734921,1.0,3.0,0.374
1932,734921,1.0,3.0,0.59
1933,734921,1.0,3.0,0.8715
1934,734921,1.0,3.0,0.502
1935,734921,1.0,3.0,1.758
1936,734921,1.0,3.0,1.074
1937,734921,1.0,3.0,0.8435
1938,734921,1.0,3.0,0.727
1939,734921,1.0,3.0,0.328
1940,734921,1.0,3.0,0.5185
1941,734921,1.0,3.0,1.167
1942,734921,1.0,3.0,0.23900000000000002
1943,734921,1.0,3.0,2.17
1944,734921,1.0,3.0,1.245
1945,734921,1.0,3.0,1.1420000000000001
1946,734921,1.0,3.0,0.661
1947,734921,1.0,3.0,0.4805
1948,734921,1.0,3.0,0.3
1949,734921,1.0,3.0,0.5085000000000001
1950,734921,1.0,3.0,0.536
1951,734921,1.0,3.0,1.2055
1952,734921,1.0,3.0,0.315
1953,734921,1.0,3.0,0.231
1954,734921,1.0,3.0,0.8465
1955,734921,1.0,3.0,0.441
1956,734921,1.0,3.0,0.756
1957,734921,1.0,3.0,0.758
1958,734921,1.0,3.0,0.3895
1959,734921,1.0,3.0,2.2985
1960,734921,1.0,3.0,0.8465
1961,734921,1.0,3.0,0.794
1962,734921,1.0,3.0,1.174
1963,734921,1.0,3.0,0.9535
1964,734921,1.0,3.0,0.9855
1965,734921,1.0,3.0,1.6445
1966,734921,1.0,3.0,0.8195
1967,734921,1.0,3.0,0.907
1968,734921,1.0,3.0,0.382
1969,734921,1.0,3.0,1.7735
1970,734921,1.0,3.0,0.7215
1971,734921,1.0,3.0,0.40700000000000003
1972,734921,1.0,3.0,0.41500000000000004
1973,734921,1.0,3.0,0.9450000000000001
1974,734921,1.0,3.0,0.7545000000000001
1975,734921,1.0,3.0,1.0355
1976,734921,1.0,3.0,0.9385
1977,734921,1.0,3.0,0.4675
1978,734921,1.0,3.0,1.092
1979,734921,1.0,3.0,0.844
1980,734921,1.0,3.0,1.072
1981,734921,1.0,3.0,0.3405
1982,734921,1.0,3.0,0.807
1983,734921,1.0,3.0,0.489
1984,734921,1.0,3.0,0.445
1985,734921,1.0,3.0,0.7115
1986,734921,1.0,3.0,1.351
1987,734921,1.0,3.0,0.331
1988,734921,1.0,3.0,0.624
1989,734921,1.0,3.0,0.777
1990,734921,1.0,3.0,0.842
1991,734921,1.0,3.0,0.7345
1992,734921,1.0,3.0,1.131
1993,734921,1.0,3.0,1.6295
1994,734921,1.0,3.0,1.1215
1995,734921,1.0,3.0,0.5305
1996,734921,1.0,3.0,1.6595
1997,734921,1.0,3.0,1.7670000000000001
1998,734921,1.0,3.0,0.4645
1999,734921,1.0,3.0,0.7755
2000,734921,1.0,3.0,1.102
2001,734921,1.0,3.0,0.8665
2002,734921,1.0,3.0,0.4485
2003,734921,1.0,3.0,0.854
2004,734921,1.0,3.0,0.459
2005,734921,1.0,3.0,0.4235
2006,734921,1.0,3.0,0.5125
2007,734921,1.0,3.0,0.5795
2008,734921,1.0,3.0,0.9835
2009,734921,1.0,3.0,0.5945
2010,734921,1.0,3.0,0.623
2011,734921,1.0,3.0,0.4585
2012,734921,1.0,3.0,0.388
2013,734921,1.0,3.0,0.583
2014,734921,1.0,3.0,1.229
2015,734921,1.0,3.0,0.715
2016,734921,1.0,3.0,0.705
2017,734921,1.0,3.0,1.283
2018,734921,1.0,3.0,1.4915
2019,734921,1.0,3.0,0.6845
2020,734921,1.0,3.0,0.969
2021,734921,1.0,3.0,0.7165
2022,734921,1.0,3.0,0.6485
2023,734921,1.0,3.0,1.977
2024,734921,1.0,3.0,0.854
2025,734921,1.0,3.0,0.7305
2026,734921,1.0,3.0,0.5015000000000001
2027,734921,1.0,3.0,0.9510000000000001
2028,734921,1.0,3.0,3.1935000000000002
2029,734921,1.0,3.0,0.7925
2030,734921,1.0,3.0,0.458
2031,734921,1.0,3.0,1.2395
2032,734921,1.0,3.0,0.6465
2033,734921,1.0,3.0,1.4765
2034,734921,1.0,3.0,1.3405
2035,734921,1.0,3.0,0.542
2036,734921,1.0,3.0,0.4395
2037,734921,1.0,3.0,1.164
2038,734921,1.0,3.0,0.6935
2039,734921,1.0,3.0,0.9615
2040,734921,1.0,3.0,0.6355000000000001
2041,734921,1.0,3.0,0.503
2042,734921,1.0,3.0,1.3555
2043,734921,1.0,3.0,0.4345
2044,734921,1.0,3.0,0.9585
2045,734921,1.0,3.0,0.443
2046,734921,1.0,3.0,0.323
2047,734921,1.0,3.0,1.1105
2048,734921,1.0,3.0,0.6535
2049,734921,1.0,3.0,0.5650000000000001
2050,734921,1.0,3.0,0.8575
2051,734921,1.0,3.0,0.3295
2052,734921,1.0,3.0,1.4705000000000001
2053,734921,1.0,3.0,1.239
2054,734921,1.0,3.0,0.61
2055,734921,1.0,3.0,0.8405
2056,734921,1.0,3.0,0.6945
2057,734921,1.0,3.0,0.8155
2058,734921,1.0,3.0,0.859
2059,734921,1.0,3.0,0.435
2060,734921,1.0,3.0,0.7655000000000001
2061,734921,1.0,3.0,1.0555
2062,734921,1.0,3.0,0.523
2063,734921,1.0,3.0,0.5875
2064,734921,1.0,3.0,0.809
2065,734921,1.0,3.0,0.7155
2066,734921,1.0,3.0,0.989
2067,734921,1.0,3.0,0.704
2068,734921,1.0,3.0,0.54
2069,734921,1.0,3.0,1.7605
2070,734921,1.0,3.0,0.9995
2071,734921,1.0,3.0,0.766
2072,734921,1.0,3.0,0.771
2073,734921,1.0,3.0,0.5095000000000001
2074,734921,1.0,3.0,0.807
2075,734921,1.0,3.0,0.8290000000000001
2076,734921,1.0,3.0,0.6890000000000001
2077,734921,1.0,3.0,1.986
2078,734921,1.0,3.0,0.405
2079,734921,1.0,3.0,0.4955
2080,734921,1.0,3.0,0.5630000000000001
2081,734921,1.0,3.0,0.788
2082,734921,1.0,3.0,0.8835000000000001
2083,734921,1.0,3.0,0.7775
2084,734921,1.0,3.0,0.8415
2085,734921,1.0,3.0,0.461
2086,734921,1.0,3.0,0.854
2087,734921,1.0,3.0,0.47350000000000003
2088,734921,1.0,3.0,0.395
2089,734921,1.0,3.0,1.6355
2090,734921,1.0,3.0,0.3315
2091,734921,1.0,3.0,0.591
2092,734921,1.0,3.0,0.4925
2093,734921,1.0,3.0,0.6745
2094,734921,1.0,3.0,1.0405
2095,734921,1.0,3.0,0.893
2096,734921,1.0,3.0,0.7010000000000001
2097,734921,1.0,3.0,0.2725
2098,734921,1.0,3.0,0.5595
2099,734921,1.0,3.0,0.6815
2100,734921,1.0,3.0,1.1135
2101,734921,1.0,3.0,0.5965
2102,734921,1.0,3.0,0.6890000000000001
2103,734921,1.0,3.0,1.488
2104,734921,1.0,3.0,0.9975
2105,734921,1.0,3.0,1.645
2106,734921,1.0,3.0,0.862
2107,734921,1.0,3.0,1.211
2108,734921,1.0,3.0,0.486
2109,734921,1.0,3.0,1.274
2110,734921,1.0,3.0,0.6605
2111,734921,1.0,3.0,0.5655
2112,734921,1.0,3.0,2.3175
2113,734921,1.0,3.0,1.1345
2114,734921,1.0,3.0,1.1805
2115,734921,1.0,3.0,0.9595
2116,734921,1.0,3.0,1.081
2117,734921,1.0,3.0,1.2715
2118,734921,1.0,3.0,0.5625
2119,734921,1.0,3.0,1.544
2120,734921,1.0,3.0,1.722
2121,734921,1.0,3.0,0.665
2122,734921,1.0,3.0,0.864
2123,734921,1.0,3.0,0.3595
2124,734921,1.0,3.0,0.629
2125,734921,1.0,3.0,1.3940000000000001
2126,734921,1.0,3.0,0.732
2127,734921,1.0,3.0,1.383
2128,734921,1.0,3.0,0.41350000000000003
2129,734921,1.0,3.0,0.784
2130,734921,1.0,3.0,0.3655
2131,734921,1.0,3.0,0.865
2132,734921,1.0,3.0,0.686
2133,734921,1.0,3.0,0.9315
2134,734921,1.0,3.0,0.769
2135,734921,1.0,3.0,0.5395
2136,734921,1.0,3.0,0.5015000000000001
2137,734921,1.0,3.0,0.481
2138,734921,1.0,3.0,0.47000000000000003
2139,734921,1.0,3.0,2.189
2140,734921,1.0,3.0,1.2205
2141,734921,1.0,3.0,0.4185
2142,734921,1.0,3.0,2.9115
2143,734921,1.0,3.0,0.918
2144,734921,1.0,3.0,0.3955
2145,734921,1.0,3.0,0.548
2146,734921,1.0,3.0,0.3545
2147,734921,1.0,3.0,0.184
2148,734921,1.0,3.0,0.3585
2149,734921,1.0,3.0,1.0755000000000001
2150,734921,1.0,3.0,0.767
2151,734921,1.0,3.0,0.7165
2152,734921,1.0,3.0,0.848
2153,734921,1.0,3.0,0.543
2154,734921,1.0,3.0,1.0385
2155,734921,1.0,3.0,0.6305000000000001
2156,734921,1.0,3.0,0.40700000000000003
2157,734921,1.0,3.0,0.4315
2158,734921,1.0,3.0,1.045
2159,734921,1.0,3.0,0.6185
2160,734921,1.0,3.0,0.434
2161,734921,1.0,3.0,0.7605000000000001
2162,734921,1.0,3.0,1.0585
2163,734921,1.0,3.0,0.738
2164,734921,1.0,3.0,0.492
2165,734921,1.0,3.0,0.9895
2166,734921,1.0,3.0,0.4635
2167,734921,1.0,3.0,0.2175
2168,734921,1.0,3.0,0.9645
2169,734921,1.0,3.0,0.9235
2170,734921,1.0,3.0,1.062
2171,734921,1.0,3.0,0.7505000000000001
2172,734921,1.0,3.0,0.544
2173,734921,1.0,3.0,0.8625
2174,734921,1.0,3.0,0.3735
2175,734921,1.0,3.0,1.5225
2176,734921,1.0,3.0,0.667
2177,734921,1.0,3.0,0.9235
2178,734921,1.0,3.0,0.542
2179,734921,1.0,3.0,0.4875
2180,734921,1.0,3.0,0.802
2181,734921,1.0,3.0,0.47000000000000003
2182,734921,1.0,3.0,0.47600000000000003
2183,734921,1.0,3.0,0.839
2184,734921,1.0,3.0,0.317
2185,734921,1.0,3.0,0.4285
2186,734921,1.0,3.0,0.6990000000000001
2187,734921,1.0,3.0,2.483
2188,734921,1.0,3.0,0.5805
2189,734921,1.0,3.0,0.8355
2190,734921,1.0,3.0,1.52
2191,734921,1.0,3.0,0.37
2192,734921,1.0,3.0,0.6990000000000001
2193,734921,1.0,3.0,0.7165
2194,734921,1.0,3.0,0.608
2195,734921,1.0,3.0,0.47450000000000003
2196,734921,1.0,3.0,0.439
2197,734921,1.0,3.0,0.5985
2198,734921,1.0,3.0,1.0425
2199,734921,1.0,3.0,0.3995
2200,734921,1.0,3.0,1.12
2201,734921,1.0,3.0,0.521
2202,734921,1.0,3.0,1.0105
2203,734921,1.0,3.0,1.06
2204,734921,1.0,3.0,0.7515000000000001
2205,734921,1.0,3.0,0.8645
2206,734921,1.0,3.0,1.6475
2207,734921,1.0,3.0,0.4635
2208,734921,1.0,3.0,1.294
2209,734921,1.0,3.0,0.40700000000000003
2210,734921,1.0,3.0,1.1395
2211,734921,1.0,3.0,0.47900000000000004
2212,734921,1.0,3.0,0.2565
2213,734921,1.0,3.0,0.6900000000000001
2214,734921,1.0,3.0,0.3435
2215,734921,1.0,3.0,1.893
2216,734921,1.0,3.0,0.405
2217,734921,1.0,3.0,0.841
2218,734921,1.0,3.0,0.48
2219,734921,1.0,3.0,0.225
2220,734921,1.0,3.0,0.4855
2221,734921,1.0,3.0,3.1565
2222,734921,1.0,3.0,1.168
2223,734921,1.0,3.0,2.1045000000000003
2224,734921,1.0,3.0,1.579
2225,734921,1.0,3.0,0.581
2226,734921,1.0,3.0,0.6920000000000001
2227,734921,1.0,3.0,0.8745
2228,734921,1.0,3.0,0.8665
2229,734921,1.0,3.0,0.4355
2230,734921,1.0,3.0,1.7615
2231,734921,1.0,3.0,0.40750000000000003
2232,734921,1.0,3.0,1.0035
2233,734921,1.0,3.0,2.6355
2234,734921,1.0,3.0,0.393
2235,734921,1.0,3.0,1.266
2236,734921,1.0,3.0,1.0575
2237,734921,1.0,3.0,0.727
2238,734921,1.0,3.0,0.432
2239,734921,1.0,3.0,0.68
2240,734921,1.0,3.0,0.744
2241,734921,1.0,3.0,0.4
2242,734921,1.0,3.0,0.7030000000000001
2243,734921,1.0,3.0,1.0995
2244,734921,1.0,3.0,0.856
