time_s,leader,state_full_1,state_full_2,state_full_3,state_full_4,error_full_1,error_full_2,error_full_3,error_full_4,error_power_1,error_power_2,error_power_3,error_power_4,error_linear_1,error_linear_2,error_linear_3,error_linear_4,error_none_1,error_none_2,error_none_3,error_none_4,hit_time_full_s
1.035,1.864490782875737,1.864490782875737,1.864490782875737,1.864490782875737,1.864490782875737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24812026874928,2.244679568156029,-8.856313844103328,-4.769317859714572,0.221
1.0355,1.8654449651741183,1.8654449651741183,1.8654449651741183,1.8654449651741183,1.8654449651741183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2481553953581543,2.244714344745559,-8.857778661861772,-4.770778194486409,0.221
1.036,1.8663996518386536,1.8663996518386536,1.8663996518386536,1.8663996518386536,1.8663996518386536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2481904565706086,2.2447490566300443,-8.859243545125388,-4.772238599285711,0.221
1.0365,1.8673548425450273,1.8673548425450273,1.8673548425450273,1.8673548425450273,1.8673548425450273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248225452470991,2.2447837038927756,-8.860708493809659,-4.773699074019536,0.221
1.037,1.868310536968479,1.868310536968479,1.868310536968479,1.868310536968479,1.868310536968479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248260383143657,2.2448182866170496,-8.862173507830063,-4.775159618594959,0.221
1.0375,1.8692667347838057,1.8692667347838057,1.8692667347838057,1.8692667347838057,1.8692667347838057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248295248672965,2.2448528048861687,-8.863638587102075,-4.776620232919066,0.221
1.038,1.870223435665362,1.870223435665362,1.870223435665362,1.870223435665362,1.870223435665362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483300491432794,2.2448872587834394,-8.865103731541163,-4.778080916898959,0.221
1.0385,1.8711806392870605,1.8711806392870605,1.8711806392870605,1.8711806392870605,1.8711806392870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483647846389676,2.244921648392174,-8.866568941062793,-4.779541670441752,0.221
1.039,1.8721383453223726,1.8721383453223726,1.8721383453223726,1.8721383453223726,1.8721383453223726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483994552444013,2.2449559737956886,-8.868034215582426,-4.781002493454576,0.221
1.0395,1.873096553444329,1.873096553444329,1.873096553444329,1.873096553444329,1.873096553444329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2484340610439557,2.2449902350773043,-8.869499555015523,-4.782463385844575,0.221
1.04,1.8740552633255203,1.8740552633255203,1.8740552633255203,1.8740552633255203,1.8740552633255203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248468602122008,2.2450244323203448,-8.870964959277536,-4.7839243475189095,0.221
1.0405,1.875014474638098,1.875014474638098,1.875014474638098,1.875014474638098,1.875014474638098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248503078562939,2.2450585656081374,-8.872430428283922,-4.7853853783847535,0.221
1.041,1.8759741870537743,1.8759741870537743,1.8759741870537743,1.8759741870537743,1.8759741870537743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248537490451131,2.245092635024013,-8.87389596195013,-4.786846478349299,0.221
1.0415,1.8769344002438237,1.8769344002438237,1.8769344002438237,1.8769344002438237,1.8769344002438237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2485718378709687,2.2451266406513044,-8.875361560191608,-4.788307647319754,0.221
1.042,1.877895113879083,1.877895113879083,1.877895113879083,1.877895113879083,1.877895113879083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2486061209068384,2.245160582573347,-8.876827222923808,-4.78976888520334,0.221
1.0425,1.8788563276299515,1.8788563276299515,1.8788563276299515,1.8788563276299515,1.8788563276299515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2486403396431274,2.245194460873478,-8.878292950062173,-4.7912301919073,0.221
1.043,1.8798180411663925,1.8798180411663925,1.8798180411663925,1.8798180411663925,1.8798180411663925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248674494164223,2.245228275635036,-8.879758741522151,-4.792691567338891,0.221
1.0435,1.8807802541579337,1.8807802541579337,1.8807802541579337,1.8807802541579337,1.8807802541579337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2487085845545147,2.2452620269413615,-8.88122459721919,-4.7941530114053865,0.221
1.044,1.881742966273667,1.881742966273667,1.881742966273667,1.881742966273667,1.881742966273667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24874261089839,2.245295714875794,-8.882690517068731,-4.795614524014081,0.221
1.0445,1.8827061771822506,1.8827061771822506,1.8827061771822506,1.8827061771822506,1.8827061771822506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248776573280238,2.245329339521676,-8.884156500986224,-4.797076105072285,0.221
1.045,1.883669886551908,1.883669886551908,1.883669886551908,1.883669886551908,1.883669886551908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248810471784446,2.245362900962348,-8.885622548887115,-4.798537754487327,0.221
1.0455,1.8846340940504294,1.8846340940504294,1.8846340940504294,1.8846340940504294,1.8846340940504294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2488443064954007,2.245396399281151,-8.887088660686853,-4.799999472166557,0.221
1.046,1.8855987993451726,1.8855987993451726,1.8855987993451726,1.8855987993451726,1.8855987993451726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248878077497487,2.2454298345614263,-8.888554836300887,-4.801461258017341,0.221
1.0465,1.8865640021030632,1.8865640021030632,1.8865640021030632,1.8865640021030632,1.8865640021030632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248911784875089,2.2454632068865124,-8.89002107564467,-4.802923111947064,0.221
1.047,1.887529701990595,1.887529701990595,1.887529701990595,1.887529701990595,1.887529701990595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2489454287125876,2.2454965163397476,-8.891487378633654,-4.804385033863134,0.221
1.0475,1.888495898673831,1.888495898673831,1.888495898673831,1.888495898673831,1.888495898673831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2489790090943624,2.2455297630044684,-8.892953745183295,-4.805847023672977,0.221
1.048,1.8894625918184038,1.8894625918184038,1.8894625918184038,1.8894625918184038,1.8894625918184038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2490125261047895,2.2455629469640095,-8.894420175209053,-4.807309081284038,0.221
1.0485,1.8904297810895163,1.8904297810895163,1.8904297810895163,1.8904297810895163,1.8904297810895163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249045979828242,2.245596068301703,-8.89588666862639,-4.808771206603785,0.221
1.049,1.8913974661519422,1.8913974661519422,1.8913974661519422,1.8913974661519422,1.8913974661519422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2490793703490897,2.245629127100878,-8.897353225350773,-4.8102333995397055,0.221
1.0495,1.8923656466700267,1.8923656466700267,1.8923656466700267,1.8923656466700267,1.8923656466700267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2491126977516984,2.245662123444861,-8.898819845297671,-4.811695659999309,0.221
1.05,1.8933343223076873,1.8933343223076873,1.8933343223076873,1.8933343223076873,1.8933343223076873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24914596212043,2.2456950574169743,-8.90028652838256,-4.813157987890125,0.221
1.0505,1.8943034927284137,1.8943034927284137,1.8943034927284137,1.8943034927284137,1.8943034927284137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249179163539641,2.245727929100538,-8.901753274520917,-4.814620383119706,0.221
1.051,1.8952731575952693,1.8952731575952693,1.8952731575952693,1.8952731575952693,1.8952731575952693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2492123020936843,2.2457607385788663,-8.903220083628227,-4.816082845595628,0.221
1.0515,1.8962433165708912,1.8962433165708912,1.8962433165708912,1.8962433165708912,1.8962433165708912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2492453778669064,2.2457934859352697,-8.90468695561998,-4.817545375225487,0.221
1.052,1.897213969317491,1.897213969317491,1.897213969317491,1.897213969317491,1.897213969317491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249278390943649,2.245826171253054,-8.90615389041167,-4.819007971916903,0.221
1.0525,1.8981851154968554,1.8981851154968554,1.8981851154968554,1.8981851154968554,1.8981851154968554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2493113414082475,2.24585879461552,-8.907620887918798,-4.820470635577521,0.221
1.053,1.8991567547703467,1.8991567547703467,1.8991567547703467,1.8991567547703467,1.8991567547703467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249344229345031,2.245891356105963,-8.909087948056872,-4.821933366115005,0.221
1.0535,1.9001288867989037,1.9001288867989037,1.9001288867989037,1.9001288867989037,1.9001288867989037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2493770548383227,2.245923855807671,-8.910555070741406,-4.823396163437045,0.221
1.054,1.9011015112430418,1.9011015112430418,1.9011015112430418,1.9011015112430418,1.9011015112430418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2494098179724373,2.2459562938039275,-8.912022255887921,-4.824859027451356,0.221
1.0545,1.902074627762854,1.902074627762854,1.902074627762854,1.902074627762854,1.902074627762854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249442518831684,2.245988670178009,-8.913489503411947,-4.826321958065677,0.221
1.055,1.9030482360180114,1.9030482360180114,1.9030482360180114,1.9030482360180114,1.9030482360180114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249475157500363,2.2460209850131854,-8.91495681322902,-4.827784955187769,0.221
1.0555,1.904022335667764,1.904022335667764,1.904022335667764,1.904022335667764,1.904022335667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2495077340627665,2.2460532383927188,-8.916424185254684,-4.829248018725423,0.221
1.056,1.9049969263709405,1.9049969263709405,1.9049969263709405,1.9049969263709405,1.9049969263709405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2495402486031795,2.2460854303998636,-8.917891619404493,-4.83071114858645,0.221
1.0565,1.90597200778595,1.90597200778595,1.90597200778595,1.90597200778595,1.90597200778595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249572701205877,2.2461175611178668,-8.919359115594009,-4.832174344678689,0.221
1.057,1.9069475795707822,1.9069475795707822,1.9069475795707822,1.9069475795707822,1.9069475795707822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249605091955126,2.2461496306299673,-8.920826673738803,-4.833637606910006,0.221
1.0575,1.9079236413830072,1.9079236413830072,1.9079236413830072,1.9079236413830072,1.9079236413830072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2496374209351835,2.2461816390193947,-8.922294293754456,-4.835100935188291,0.221
1.058,1.9089001928797775,1.9089001928797775,1.9089001928797775,1.9089001928797775,1.9089001928797775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249669688230297,2.2462135863693704,-8.923761975556559,-4.836564329421461,0.221
1.0585,1.9098772337178274,1.9098772337178274,1.9098772337178274,1.9098772337178274,1.9098772337178274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249701893924704,2.246245472763106,-8.925229719060711,-4.83802778951746,0.221
1.059,1.9108547635534743,1.9108547635534743,1.9108547635534743,1.9108547635534743,1.9108547635534743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2497340381026314,2.2462772982838044,-8.926697524182526,-4.839491315384259,0.221
1.0595,1.911832782042619,1.911832782042619,1.911832782042619,1.911832782042619,1.911832782042619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2497661208482955,2.246309063014657,-8.928165390837624,-4.8409549069298565,0.221
1.06,1.9128112888407465,1.9128112888407465,1.9128112888407465,1.9128112888407465,1.9128112888407465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2497981422459015,2.2463407670388467,-8.929633318941638,-4.842418564062279,0.221
1.0605,1.9137902836029261,1.9137902836029261,1.9137902836029261,1.9137902836029261,1.9137902836029261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2498301023796436,2.246372410439544,-8.931101308410215,-4.84388228668958,0.221
1.061,1.914769765983813,1.914769765983813,1.914769765983813,1.914769765983813,1.914769765983813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2498620013337036,2.2464039932999103,-8.93256935915901,-4.845346074719843,0.221
1.0615,1.9157497356376476,1.9157497356376476,1.9157497356376476,1.9157497356376476,1.9157497356376476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2498938391922514,2.2464355157030944,-8.934037471103691,-4.846809928061178,0.221
1.062,1.9167301922182571,1.9167301922182571,1.9167301922182571,1.9167301922182571,1.9167301922182571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249925616039445,2.246466977732234,-8.935505644159942,-4.848273846621725,0.221
1.0625,1.9177111353790557,1.9177111353790557,1.9177111353790557,1.9177111353790557,1.9177111353790557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249957331959429,2.246498379470455,-8.936973878243455,-4.849737830309651,0.221
1.063,1.918692564773045,1.918692564773045,1.918692564773045,1.918692564773045,1.918692564773045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249988987036335,2.2465297210008703,-8.938442173269939,-4.851201879033158,0.221
1.0635000000000001,1.9196744800528156,1.9196744800528156,1.9196744800528156,1.9196744800528156,1.9196744800528156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2500205813542817,2.246561002406581,-8.939910529155114,-4.852665992700471,0.221
1.064,1.920656880870546,1.920656880870546,1.920656880870546,1.920656880870546,1.920656880870546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250052114997374,2.246592223770675,-8.941378945814716,-4.8541301712198495,0.221
1.0645,1.9216397668780045,1.9216397668780045,1.9216397668780045,1.9216397668780045,1.9216397668780045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250083588049702,2.2466233851762274,-8.942847423164494,-4.855594414499581,0.221
1.065,1.9226231377265497,1.9226231377265497,1.9226231377265497,1.9226231377265497,1.9226231377265497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250115000595342,2.2466544867062987,-8.94431596112021,-4.857058722447986,0.221
1.0655000000000001,1.9236069930671305,1.9236069930671305,1.9236069930671305,1.9236069930671305,1.9236069930671305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250146352718356,2.2466855284439364,-8.945784559597644,-4.858523094973413,0.221
1.066,1.924591332550287,1.924591332550287,1.924591332550287,1.924591332550287,1.924591332550287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2501776445027897,2.246716510472173,-8.947253218512591,-4.8599875319842445,0.221
1.0665,1.9255761558261515,1.9255761558261515,1.9255761558261515,1.9255761558261515,1.9255761558261515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250208876032674,2.246747432874028,-8.948721937780858,-4.861452033388892,0.221
1.067,1.926561462544448,1.926561462544448,1.926561462544448,1.926561462544448,1.926561462544448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250240047392025,2.2467782957325033,-8.950190717318272,-4.862916599095801,0.221
1.0675000000000001,1.927547252354494,1.927547252354494,1.927547252354494,1.927547252354494,1.927547252354494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250271158664842,2.2468090991305885,-8.95165955704067,-4.864381229013446,0.221
1.068,1.9285335249052007,1.9285335249052007,1.9285335249052007,1.9285335249052007,1.9285335249052007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250302209935107,2.2468398431512555,-8.953128456863915,-4.865845923050339,0.221
1.0685,1.929520279845073,1.929520279845073,1.929520279845073,1.929520279845073,1.929520279845073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250333201286787,2.2468705278774617,-8.954597416703878,-4.867310681115019,0.221
1.069,1.9305075168222108,1.9305075168222108,1.9305075168222108,1.9305075168222108,1.9305075168222108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2503641328038313,2.2469011533921472,-8.956066436476453,-4.868775503116062,0.221
1.0695000000000001,1.9314952354843093,1.9314952354843093,1.9314952354843093,1.9314952354843093,1.9314952354843093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250395004570171,2.246931719778237,-8.957535516097549,-4.870240388962075,0.221
1.07,1.93248343547866,1.93248343547866,1.93248343547866,1.93248343547866,1.93248343547866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250425816669721,2.246962227118638,-8.95900465548309,-4.8717053385617,0.221
1.0705,1.9334721164521504,1.9334721164521504,1.9334721164521504,1.9334721164521504,1.9334721164521504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250456569186378,2.2469926754962404,-8.960473854549024,-4.873170351823611,0.221
1.071,1.9344612780512656,1.9344612780512656,1.9344612780512656,1.9344612780512656,1.9344612780512656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250487262204019,2.247023064993917,-8.961943113211314,-4.874635428656519,0.221
1.0715000000000001,1.935450919922088,1.935450919922088,1.935450919922088,1.935450919922088,1.935450919922088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250517895806504,2.247053395694523,-8.963412431385942,-4.876100568969166,0.221
1.072,1.9364410417102984,1.9364410417102984,1.9364410417102984,1.9364410417102984,1.9364410417102984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250548470077673,2.2470836676808954,-8.964881808988908,-4.877565772670331,0.221
1.0725,1.9374316430611769,1.9374316430611769,1.9374316430611769,1.9374316430611769,1.9374316430611769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2505789851013476,2.2471138810358524,-8.966351245936234,-4.879031039668827,0.221
1.073,1.9384227236196026,1.9384227236196026,1.9384227236196026,1.9384227236196026,1.9384227236196026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250609440961329,2.2471440358421937,-8.967820742143962,-4.8804963698735015,0.221
1.0735000000000001,1.9394142830300547,1.9394142830300547,1.9394142830300547,1.9394142830300547,1.9394142830300547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2506398377413994,2.2471741321827,-8.969290297528149,-4.88196176319324,0.221
1.074,1.9404063209366134,1.9404063209366134,1.9404063209366134,1.9404063209366134,1.9404063209366134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25067017552532,2.247204170140133,-8.970759912004878,-4.883427219536961,0.221
1.0745,1.9413988369829598,1.9413988369829598,1.9413988369829598,1.9413988369829598,1.9413988369829598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250700454396832,2.2472341497972343,-8.972229585490249,-4.884892738813622,0.221
1.075,1.942391830812377,1.942391830812377,1.942391830812377,1.942391830812377,1.942391830812377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250730674439655,2.2472640712367253,-8.973699317900385,-4.886358320932213,0.221
1.0755000000000001,1.9433853020677507,1.9433853020677507,1.9433853020677507,1.9433853020677507,1.9433853020677507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250760835737489,2.2472939345413074,-8.97516910915143,-4.887823965801764,0.221
1.076,1.9443792503915693,1.9443792503915693,1.9443792503915693,1.9443792503915693,1.9443792503915693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2507909383740112,2.2473237397936616,-8.97663895915955,-4.889289673331341,0.221
1.0765,1.9453736754259248,1.9453736754259248,1.9453736754259248,1.9453736754259248,1.9453736754259248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250820982432877,2.247353487076448,-8.97810886784093,-4.890755443430045,0.221
1.077,1.9463685768125136,1.9463685768125136,1.9463685768125136,1.9463685768125136,1.9463685768125136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25085096799772,2.247383176472305,-8.979578835111782,-4.892221276007018,0.221
1.0775000000000001,1.9473639541926366,1.9473639541926366,1.9473639541926366,1.9473639541926366,1.9473639541926366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250880895152152,2.2474128080638494,-8.981048860888338,-4.893687170971439,0.221
1.078,1.9483598072072004,1.9483598072072004,1.9483598072072004,1.9483598072072004,1.9483598072072004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2509107639797614,2.2474423819336766,-8.98251894508685,-4.895153128232522,0.221
1.0785,1.9493561354967173,1.9493561354967173,1.9493561354967173,1.9493561354967173,1.9493561354967173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250940574564114,2.24747189816436,-8.983989087623598,-4.896619147699523,0.221
1.079,1.950352938701306,1.950352938701306,1.950352938701306,1.950352938701306,1.950352938701306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2509703269887518,2.24750135683845,-8.985459288414884,-4.898085229281734,0.221
1.0795000000000001,1.9513502164606928,1.9513502164606928,1.9513502164606928,1.9513502164606928,1.9513502164606928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2510000213371932,2.2475307580384745,-8.98692954737703,-4.899551372888488,0.221
1.08,1.952347968414211,1.952347968414211,1.952347968414211,1.952347968414211,1.952347968414211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2510296576929334,2.2475601018469384,-8.98839986442639,-4.901017578429155,0.221
1.0805,1.9533461942008028,1.9533461942008028,1.9533461942008028,1.9533461942008028,1.9533461942008028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2510592361394424,2.247589388346323,-8.989870239479332,-4.902483845813145,0.221
1.081,1.9543448934590186,1.9543448934590186,1.9543448934590186,1.9543448934590186,1.9543448934590186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2510887567601663,2.247618617619086,-8.991340672452258,-4.903950174949909,0.221
1.0815000000000001,1.955344065827019,1.955344065827019,1.955344065827019,1.955344065827019,1.955344065827019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2511182196385264,2.247647789747661,-8.99281116326159,-4.905416565748936,0.221
1.082,1.9563437109425736,1.9563437109425736,1.9563437109425736,1.9563437109425736,1.9563437109425736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2511476248579183,2.247676904814458,-8.994281711823778,-4.906883018119758,0.221
1.0825,1.957343828443064,1.957343828443064,1.957343828443064,1.957343828443064,1.957343828443064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2511769725017126,2.247705962901861,-8.995752318055295,-4.908349531971943,0.221
1.083,1.9583444179654816,1.9583444179654816,1.9583444179654816,1.9583444179654816,1.9583444179654816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251206262653254,2.247734964092231,-8.997222981872643,-4.9098161072151045,0.221
1.0835000000000001,1.9593454791464304,1.9593454791464304,1.9593454791464304,1.9593454791464304,1.9593454791464304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251235495395861,2.2477639084679018,-8.998693703192345,-4.911282743758894,0.221
1.084,1.9603470116221267,1.9603470116221267,1.9603470116221267,1.9603470116221267,1.9603470116221267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251264670812826,2.247792796111183,-9.000164481930955,-4.9127494415130055,0.221
1.0845,1.961349015028399,1.961349015028399,1.961349015028399,1.961349015028399,1.961349015028399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2512937889874145,2.2478216271043587,-9.001635318005054,-4.914216200387174,0.221
1.085,1.9623514890006901,1.9623514890006901,1.9623514890006901,1.9623514890006901,1.9623514890006901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251322850002865,2.247850401529686,-9.003106211331248,-4.915683020291176,0.221
1.0855000000000001,1.963354433174057,1.963354433174057,1.963354433174057,1.963354433174057,1.963354433174057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2513518539423893,2.247879119469396,-9.004577161826171,-4.917149901134832,0.221
