path_id,seed,hit_rho_0p00_s,j_at_hit_rho_0p00,hit_rho_0p25_s,j_at_hit_rho_0p25,hit_rho_0p50_s,j_at_hit_rho_0p50,hit_rho_0p75_s,j_at_hit_rho_0p75,hit_rho_1p00_s,j_at_hit_rho_1p00
2781,734921,0.304,30.813880338250613,0.2435,33.181266918663255,0.221,36.57066264346369,0.148,41.08778793193101,0.14100000000000001,51.41534819047808
2782,734921,0.532,29461.79249183026,0.6415,29613.78357858839,0.649,26675.515019860595,0.6635,21967.23512273981,0.7005,8769.402094517302
2783,734921,0.26,205.34546749494314,0.28400000000000003,484.9022571862307,0.3165,1257.8771336998095,0.382,3680.82130492894,0.514,20808.704923762358
2784,734921,0.257,9.128715597163717,0.2515,8.706124087900948,0.2515,8.729384719729135,0.0995,9.205129870408387,0.098,12.023943176159301
2785,734921,0.421,856.5506758709067,0.4175,674.1706328754499,0.4025,463.2364411719436,0.385,329.04462703861446,0.3295,306.521270295598
2786,734921,0.2275,32.02069497557766,0.2275,38.18595690058834,0.2285,45.51852579686004,0.2305,54.318063454598956,0.257,69.82652041143619
2787,734921,0.2645,125.15516240054265,0.28150000000000003,172.91525463015506,0.3395,240.06059487208591,0.389,378.0279953076414,0.47750000000000004,5934.133150843451
2788,734921,0.7845,5007802.7794346595,0.74,51063.05376532668,0.6385000000000001,1650.3026910514604,0.56,142.63517025295124,0.2445,56.62204633888958
2789,734921,0.291,80.85253951417042,0.3035,178.3327487207509,0.325,521.3665032307108,0.3255,2073.983351919355,0.3375,26262.033882500054
2790,734921,0.328,10.415761521128589,0.3395,12.210984633308119,0.395,17.49643046306749,0.4265,41.68962759670406,0.527,750.3903231959903
2791,734921,0.2485,17.14161024910295,0.252,15.432122309994565,0.2535,14.205426832699512,0.2535,13.37430432938865,0.28700000000000003,13.767260635996289
2792,734921,0.4435,170.5691198886021,0.4435,75.10944772047952,0.4435,36.525052928294535,0.4435,19.51646726447017,0.4385,15.277763968408745
2793,734921,0.2645,16.12848439827115,0.266,14.456146514124198,0.275,15.749148468210349,0.34550000000000003,31.16071272053938,0.3595,384.43084107517416
2794,734921,0.4895,1553.3637741513216,0.487,2520.863853285576,0.47450000000000003,3718.296854101218,0.41450000000000004,4954.433194113366,0.2665,4720.2386865926155
2795,734921,0.2205,376.88988916537045,0.2205,322.70601486955366,0.222,261.79443209814843,0.227,194.18042154342882,0.24,90.39489841927119
2796,734921,0.2555,111.07830610141798,0.253,85.37943292431386,0.213,67.36570027543293,0.1715,52.93808693468524,0.1695,34.56225517929978
2797,734921,0.1595,50.18129886192479,0.16,53.90482875734262,0.16,57.81951067836727,0.16,62.884348509279874,0.2165,83.42881082114069
2798,734921,0.135,78.43666505585121,0.137,86.40059738928856,0.1405,93.76117467309824,0.14200000000000002,100.18067108244216,0.15,105.4954166514386
2799,734921,0.388,70.41038408448337,0.3905,92.65515373540377,0.3915,118.72145791181876,0.3955,150.285340783502,0.3955,212.45881703411797
2800,734921,0.28750000000000003,1010.9068693082208,0.366,647.6608623542892,0.366,400.81204602958906,0.3655,226.5705897709049,0.34500000000000003,66.9481966621527
2801,734921,0.646,10976.266579126137,0.656,27514.669154460473,0.6555,69712.71725192944,0.645,149531.16584522507,0.5765,98293.34615775781
2802,734921,0.359,887.8454566066615,0.359,600.362623883528,0.359,472.41274709415603,0.34650000000000003,392.73946763289877,0.2655,230.67320173172362
2803,734921,0.108,7.18576764667984,0.138,7.146500048017063,0.156,7.262639703388513,0.167,7.725141619938603,0.184,13.246371888411778
2804,734921,0.2925,23.514647329073505,0.299,25.272054481476324,0.299,28.442659390960216,0.299,34.58918707137538,0.3005,59.94721953698287
2805,734921,0.313,5010.295638543515,0.3025,5034.659536287048,0.2925,4513.176780566459,0.28150000000000003,3435.2130120538445,0.222,1173.6700417372472
2806,734921,0.4805,285.80327656690696,0.4845,312.1722097064738,0.4845,336.3307075676781,0.4845,346.6645725287549,0.4185,262.5490842063548
2807,734921,0.425,146.49195563640438,0.4275,246.1802798855284,0.4295,435.8408554108955,0.432,836.7248484277533,0.432,2503.327327526825
2808,734921,0.4175,147.36573867106452,0.41500000000000004,200.89473273931085,0.41000000000000003,282.4959504594702,0.4025,414.1711624399639,0.383,719.3080355216633
2809,734921,0.2705,1127.9770881640816,0.269,1241.7067897183158,0.2625,1219.7422378386561,0.258,1036.8524522405862,0.248,549.7534074869816
2810,734921,0.257,611.4235394439463,0.2555,818.2316029669029,0.2545,1037.57953978435,0.2535,1248.0489893805277,0.21,1303.4139941190074
2811,734921,0.3715,104.79380433448105,0.3805,319.9784309766111,0.4675,1047.4662475982848,0.5215,3761.4621748216387,0.613,25211.368242697998
2812,734921,0.2905,84.39912960569295,0.28,78.60385076773382,0.264,72.63037459855407,0.2555,65.62894618079518,0.242,51.9207070055315
2813,734921,0.34400000000000003,117.16512221873984,0.3805,143.3671065588064,0.4385,171.38375084409515,0.5255,213.394713623236,0.6015,723.3583265081666
2814,734921,0.2205,1083.8598373089624,0.2205,1069.6990761512025,0.2205,995.2670650082438,0.2215,856.6987682518057,0.2255,521.5151258950576
2815,734921,0.7010000000000001,7150.406130190678,0.6890000000000001,3003.65400459246,0.647,1696.2061187168895,0.3835,816.100263505044,0.3235,242.9238590658743
2816,734921,0.1875,70.81599458129381,0.1875,74.8943382889679,0.189,78.39580014273511,0.189,80.53307069936054,0.209,75.28070080063566
2817,734921,0.1265,68.14734222490756,0.131,64.30129379603734,0.1315,62.02544448899977,0.1505,63.05885273596389,0.17350000000000002,104.20203307605995
2818,734921,0.267,37.15301880006957,0.267,43.35464194942809,0.267,51.81555525989434,0.267,64.95006190912704,0.2705,110.9438354916508
2819,734921,0.105,52.77885751621402,0.1055,57.0361538743754,0.127,62.078048720478755,0.129,69.00460499306574,0.3595,92.25565943052463
2820,734921,0.1585,279.135640350204,0.1585,247.80346328731684,0.1585,216.33513049742442,0.16,181.82537316287875,0.181,114.70083011086497
2821,734921,0.3235,151.3545789549475,0.3345,260.1172346872857,0.373,453.28193269599467,0.39,812.5574613695803,0.40700000000000003,1704.5335517668007
2822,734921,0.1945,15.130386276481282,0.1945,15.482881743827367,0.1975,16.303977503405047,0.2165,17.950288287534114,0.2265,25.230406580688356
2823,734921,0.271,168.00286518703064,0.271,157.07468943789482,0.271,157.52136080605527,0.2685,170.36402992635146,0.2675,182.56176209504403
2824,734921,0.1155,8.181340851218048,0.115,8.733016437194038,0.1145,9.52773952285506,0.093,10.801144904651542,0.1155,15.547475760516422
2825,734921,0.3145,334.4328630014969,0.3195,453.53169887467834,0.34900000000000003,652.7284519258667,0.3545,1028.8420216548827,0.371,2182.6212199817783
2826,734921,0.1315,52.05500635458954,0.1305,50.76694894794514,0.1305,49.500890831091276,0.1305,47.95416696422993,0.1325,44.26624185875651
2827,734921,0.2575,1237.1758739105514,0.2495,624.4245227381094,0.2425,359.03331699416316,0.233,229.80036171910993,0.189,115.7051177255695
2828,734921,0.138,604.9485777763442,0.3225,1081.4476530464983,0.338,1794.145092626161,0.4305,2823.7358601652577,0.4635,5195.403680353959
2829,734921,0.171,51.66765734763102,0.1645,52.33994866434939,0.156,53.82502356837526,0.156,56.62321630670223,0.156,66.1773824565704
2830,734921,0.1595,96.7254763604568,0.1555,75.34494316055941,0.1555,58.466558213094345,0.1595,44.20312910101623,0.1805,26.796094814621853
2831,734921,0.4385,27.962413847895725,0.438,36.69235306466864,0.4335,49.39799915100505,0.396,71.17328926648707,0.386,177.65470515363003
2832,734921,0.306,2853.3726845093397,0.303,2708.681332675652,0.2985,2284.4510236756605,0.28350000000000003,1630.1633530077243,0.2655,576.7924630365416
2833,734921,0.2575,7909.220077526905,0.26,6572.470825441695,0.2605,4798.022892554228,0.2635,2882.883869522109,0.3185,654.8391799140762
2834,734921,0.8655,489.68258915091616,0.867,282.77197412566136,0.8195,183.1121766124764,0.802,135.11925442197608,0.4495,101.18437171372419
2835,734921,0.3065,22.766193789658853,0.3075,22.666735020937544,0.3075,23.14493453113184,0.3095,24.78630477573277,0.3065,38.46587378358278
2836,734921,0.705,14852.712783371544,0.705,9215.267760714874,0.7000000000000001,3293.13226749483,0.6950000000000001,548.4141640484463,0.4395,16.252694827472496
2837,734921,0.20650000000000002,2105.1928879006487,0.2005,2429.233824995382,0.197,2445.216672345645,0.1845,1964.8566766532958,0.167,498.60836973127743
2838,734921,0.2775,442.1336665158192,0.277,366.4060209357474,0.276,293.2533725342334,0.272,220.1458577805887,0.242,110.14910354202227
2839,734921,0.5805,5526.396491690021,0.6385000000000001,5534.759773093365,0.648,4523.10199395228,0.639,3186.330605943788,0.359,1692.9972019053816
2840,734921,0.152,66.19422862657092,0.152,77.72879666724494,0.153,91.71486875497212,0.153,111.23469878859494,0.2645,174.6869763968793
2841,734921,0.096,176.46855178980863,0.096,142.3453301993046,0.096,111.0735283387206,0.096,80.92603289447038,0.14350000000000002,39.00135199890485
2842,734921,0.25,37.60252457752436,0.258,42.23460268724614,0.259,47.36470101502587,0.276,53.85384747911132,0.2985,73.43654440640672
2843,734921,0.3975,1087.0138640664422,0.3965,902.9560493200747,0.384,707.0986599691615,0.322,501.97275182755357,0.295,203.48402968616082
2844,734921,0.2715,495.4162683505443,0.261,451.2293440700845,0.254,363.21475517576704,0.248,248.23202863087954,0.242,89.24137206064417
2845,734921,0.20700000000000002,367.4183344866573,0.201,415.66702339108997,0.1845,456.47432357755724,0.1815,483.4730707414298,0.179,436.8756123551217
2846,734921,0.154,91.19679557531789,0.136,102.25165551986989,0.114,119.5911009909063,0.112,144.62799091857713,0.107,193.4087405183912
2847,734921,0.6990000000000001,51340343.716974474,0.7025,14470611.107537046,0.7015,2442100.211253166,0.6695,308238.74938821705,0.4675,1394.0386394535083
2848,734921,0.14250000000000002,12.206544595183738,0.14250000000000002,12.929295887540874,0.14300000000000002,14.06847849583613,0.145,16.13545628892462,0.2025,26.454346562418106
2849,734921,0.231,225.00123553485724,0.23700000000000002,327.565458060914,0.2415,479.1537784501783,0.2465,716.4901671450282,0.6035,1348.1209091882804
2850,734921,0.8220000000000001,55.29291937284297,0.835,293.1484427160599,0.847,1611.448538275797,0.847,7422.487877371063,0.8145,29945.78892164203
2851,734921,0.302,5671.150515634774,0.3045,7144.309137926315,0.318,7882.213109755717,0.3205,7317.715101112038,0.4565,3129.6815928678134
2852,734921,0.6465,89.07279745115181,0.6075,48.372427783409336,0.5915,32.30591610079802,0.5645,25.34031073120912,0.2945,20.29540363672755
2853,734921,0.1505,312.5592341036119,0.139,200.4231973458869,0.1385,131.27076787331825,0.123,86.71268647411482,0.11950000000000001,47.20368196799107
2854,734921,0.211,96.53621082390899,0.2125,112.95223323256235,0.2325,131.5938444146873,0.2425,152.25141211241342,0.275,178.18278399878895
2855,734921,0.21,545.430145284758,0.21,421.38085729287485,0.217,310.5706353855098,0.2175,210.04914901310772,0.364,86.95103359459176
2856,734921,0.3215,1640.6141753348465,0.3095,1599.031674738665,0.3035,1422.9228373704009,0.2915,1115.4835974413602,0.2735,494.40136029967255
2857,734921,0.367,1155.4110375808757,0.3545,503.2887261400108,0.3535,310.13171291318423,0.34950000000000003,226.5857326018372,0.3005,160.09682965582155
2858,734921,0.241,214.06305388410559,0.214,175.99289864557818,0.1935,149.95783559719678,0.1895,124.41288282364383,0.1555,78.17946068104591
2859,734921,0.1445,23.084977794982503,0.1445,27.705030413335113,0.145,34.09280509471479,0.15,44.128367932874866,0.161,78.72268002904529
2860,734921,0.2305,122.53053698839355,0.23,92.46474447524201,0.23,73.54775946189166,0.2305,63.20335617626869,0.246,64.61529727974451
2861,734921,0.2405,230.38649042549227,0.2455,254.75830014202958,0.2465,267.8638728221304,0.2485,265.0771847103275,0.2585,213.3830297087178
2862,734921,0.262,110.80465339332358,0.269,116.48208689089269,0.278,130.04151048271734,0.2795,159.19478422880593,0.28200000000000003,296.6616381880998
2863,734921,0.3245,15.964461352010021,0.3355,16.973987565906793,0.34750000000000003,18.681508487112392,0.35000000000000003,21.612987620049104,0.3715,32.28760728405159
2864,734921,0.14150000000000001,40.26171869039343,0.163,33.757587497104105,0.163,28.509834643652066,0.166,24.02924595909909,0.2665,19.404825478725705
2865,734921,0.209,37.187117564499125,0.1805,33.53460546088843,0.17200000000000001,30.680759164358285,0.1255,28.003401981171482,0.1145,23.767028698697718
2866,734921,0.20600000000000002,3574.2401465681323,0.20550000000000002,3215.9314568666305,0.2025,2620.606969620004,0.1985,1863.2428437025153,0.19,723.1556684154099
2867,734921,0.214,235.93204772747828,0.19,192.399956200775,0.188,154.40536791455864,0.1315,119.16542314288725,0.124,68.80120503896003
2868,734921,0.20450000000000002,69.77633861082082,0.1355,50.13036882695403,0.117,37.80464540953519,0.078,28.436855283303167,0.0735,16.80500820564841
2869,734921,0.148,300.6305298632148,0.1485,297.43814707720367,0.1615,280.14077390470703,0.1765,246.82680717698364,0.188,165.51391658446482
2870,734921,0.402,423.8705379944135,0.4005,422.52268585910804,0.4,427.14949101077684,0.3995,422.0834677750407,0.3955,331.0984025351662
2871,734921,0.1155,10.53428488105207,0.099,9.855301427177743,0.079,9.574427360244824,0.0785,9.751375492308558,0.0785,12.346003645923371
2872,734921,0.389,10586.256606944637,0.3835,6127.084723387898,0.3795,3398.1447642665253,0.3335,2073.205180205217,0.301,988.3976861323843
2873,734921,0.165,282.52522238357363,0.1545,197.41472140750813,0.137,137.61801270688207,0.1325,92.65793898134527,0.1275,44.4846711880534
2874,734921,0.1595,38.08276588351844,0.159,38.4593427525261,0.159,40.18225647007173,0.1595,43.777735785948856,0.161,57.130947420262906
2875,734921,0.487,7988.388746135077,0.4885,9173.38903934068,0.4885,8808.249585468686,0.487,6719.081521889066,0.4405,2940.1265079634004
2876,734921,0.1875,484.34364495031684,0.2015,655.4252873024509,0.214,871.9054417882861,0.233,1211.2588360711256,0.459,8458.185091485126
2877,734921,0.2455,77.51656588247906,0.28250000000000003,118.9037429936443,0.296,192.0979872150903,0.306,337.16188107472095,0.4685,815.6893349220019
2878,734921,0.4225,342.1554902066761,0.431,822.6909281493315,0.5365,1952.9455836362904,0.54,4394.251144285535,0.537,7524.676773602545
2879,734921,0.5105000000000001,215.7357442274376,0.4965,174.0820367132151,0.4825,137.17439460460943,0.36,105.21712848252659,0.34600000000000003,69.83317999446552
2880,734921,0.2605,887.423959347096,0.2505,257.9374913004741,0.227,107.03529099454111,0.20500000000000002,55.44440894021636,0.167,25.316262497086736
2881,734921,0.1625,11.758002602158397,0.1625,11.415843685174439,0.1655,11.458409022570667,0.166,12.124520232389443,0.1825,17.778748735040775
2882,734921,0.1335,134.1821896700689,0.129,106.58281154564143,0.1255,85.64682577711915,0.125,68.4881789333656,0.125,48.794208973931525
2883,734921,0.5595,27652.96115822613,0.5505,13407.83430990288,0.5235,8042.591741090701,0.47250000000000003,4547.808586129193,0.28800000000000003,971.5752443715107
2884,734921,0.3305,92.34984563851607,0.34,96.9468211194856,0.34400000000000003,137.1442520043093,0.37,247.0660894939741,0.41300000000000003,519.7548450832292
2885,734921,0.161,98.00483773326145,0.16,108.45763600123362,0.158,119.06480238635164,0.146,129.3934372292058,0.13,139.72899124057236
2886,734921,0.1345,55.555594077120006,0.134,60.46372286140716,0.134,66.721722269964,0.134,76.2709040157337,0.2145,115.10898932882282
2887,734921,0.28450000000000003,136.2369677280549,0.28450000000000003,195.22117612721135,0.28450000000000003,280.9961684837882,0.28450000000000003,418.35243650551763,0.28450000000000003,847.605682866864
2888,734921,0.201,19.65082614556621,0.198,14.138527039446632,0.187,11.677879909381454,0.161,10.441278170411636,0.1545,10.121204170686655
2889,734921,0.2525,27.525394515997682,0.2565,31.886155684895225,0.2585,38.665593855799266,0.2625,52.05776936454576,0.2945,164.32305326541513
2890,734921,0.2265,63.23759999695752,0.2305,64.0070209887573,0.2325,68.77021083381318,0.534,80.42907253014779,0.53,111.11113474646328
2891,734921,0.128,11.518183186142561,0.20550000000000002,11.79106133392807,0.218,12.38633462923555,0.2575,13.57485001177592,0.3195,19.52708121414383
2892,734921,0.2115,320.8881029867207,0.2115,252.6740241429444,0.2115,189.03726266625705,0.2115,128.66196647557933,0.214,51.49131913188816
2893,734921,0.1065,17.410570309359553,0.1,15.006483142256663,0.0955,13.423715279244835,0.0945,12.312912162546505,0.0905,11.76029702203786
2894,734921,0.4435,206.60380338049777,0.4815,305.4396617319952,0.514,448.09336260386385,0.562,658.1657866916767,0.663,994.255213179541
2895,734921,0.262,55.72758839322726,0.2625,54.82776337369602,0.2625,56.41205066970737,0.266,60.84548509555636,0.272,72.2558619798583
2896,734921,0.421,10656.646295825696,0.421,14619.45772689475,0.421,23850.66287342531,0.421,45602.534601347856,0.41500000000000004,67608.82749680446
2897,734921,0.4175,11624.88464436529,0.419,21877.2181258922,0.4555,35406.853195015676,0.466,52509.04534423058,0.47000000000000003,79621.78064296168
2898,734921,0.2685,33.098368019624466,0.2685,32.86330165332063,0.3295,33.58254024711502,0.3345,35.23919733466755,0.3645,40.54615857875092
2899,734921,0.2225,348.3350971854045,0.2165,400.2912416401461,0.216,438.5354774660394,0.2125,454.94568289713146,0.2125,396.2543237948271
2900,734921,0.1675,18.12824187743369,0.168,17.753874124404042,0.17200000000000001,17.841804226579637,0.1935,18.453856685929992,0.2155,21.679893986353328
2901,734921,0.149,13.139109510421951,0.149,16.459006809797632,0.15,21.762508390660027,0.153,31.697475494927374,0.1565,80.37872199005794
2902,734921,0.3835,1422.9720853768004,0.38,1367.8278004006888,0.271,1138.0526775592173,0.265,777.9810922953675,0.2565,212.46547981740096
2903,734921,0.23,196.787924486698,0.2425,294.8904024099535,0.3245,573.9906220200527,0.34500000000000003,1661.1412633373013,0.47100000000000003,19893.065676041853
2904,734921,0.4045,13315.850344251856,0.484,15352.059594597686,0.502,15204.629399645646,0.524,11987.987504251836,0.5475,2946.5277277754976
2905,734921,0.258,499.1826066716404,0.2585,716.9783812748371,0.266,983.5127000357736,0.2665,1299.7073725117802,0.3165,1612.7210050003746
2906,734921,0.42,486.56095526395853,0.4675,730.8618504470995,0.516,1878.1340281825915,0.5395,14828.867247994633,0.684,4258698.825146971
2907,734921,0.234,23.941867635532375,0.234,35.05216391643177,0.234,59.25835625748966,0.234,123.37328210507542,0.234,616.1245933170683
2908,734921,0.383,90808.66361359511,0.4025,111071.71801076473,0.41250000000000003,132341.99924591847,0.6325000000000001,131957.52505005093,0.6325000000000001,39492.404964387
2909,734921,0.2725,942.2601652289388,0.272,560.5744753535282,0.267,320.6127305930847,0.263,166.97634998838598,0.225,49.25771048738431
2910,734921,0.157,588.1707412472392,0.1575,382.43686209136257,0.162,245.67627304149045,0.17350000000000002,152.61640191603834,0.2165,73.52393276721448
2911,734921,0.148,6.756280888416193,0.155,7.615567279641083,0.3925,9.03832819515723,0.444,11.986630192215012,0.441,36.034797479718485
2912,734921,0.189,131.93020706734154,0.20800000000000002,144.71927373232748,0.2335,158.21613519382154,0.248,184.47612458186055,0.34,640.0249576370127
2913,734921,0.2185,25.77043348859259,0.2185,28.959802890736803,0.1835,33.06867143247302,0.2185,39.11115725018722,0.2265,58.97510185659706
2914,734921,0.2335,807.0355542576186,0.23,699.2244361325307,0.228,555.8932088155605,0.2175,388.8518737569663,0.159,146.39910028892132
2915,734921,0.0965,14.518070619621671,0.0975,12.802982807878218,0.132,11.588518400094896,0.1375,10.760981967012992,0.151,11.05694846481701
2916,734921,0.425,344494.5445246432,0.441,619062.8324798273,0.5635,750692.1740862576,0.591,532668.5847675977,0.531,34901.57564128933
2917,734921,0.14350000000000002,27.260517716134682,0.1455,25.209241186934744,0.1455,24.172318358134664,0.1455,24.003335533398065,0.1605,27.70706249708908
2918,734921,0.371,552.1129883581807,0.383,709.6291033219119,0.3835,885.0043562441293,0.447,1062.234306342616,0.45,1059.9420351082745
2919,734921,0.0885,76.03877580711901,0.0885,75.8467025644094,0.0885,75.27411285330408,0.091,74.03926236771352,0.1275,69.43907834250939
2920,734921,0.1465,77.84717307714138,0.1465,90.26256896517832,0.1465,105.31244231789188,0.147,125.68670340441828,0.1675,174.91142885737898
2921,734921,0.421,288.2114054842531,0.3115,153.42249601927014,0.3095,84.25023984037047,0.219,46.13272440029355,0.14200000000000002,19.81253015795114
2922,734921,0.177,67.10041461458232,0.2005,93.12096955828115,0.20350000000000001,141.70263724884964,0.23,255.95603931489825,0.7645000000000001,1144.6915562229822
2923,734921,0.22,20.99540058145065,0.223,21.62655373722351,0.223,23.10193708448666,0.226,26.848682467514546,0.226,53.18276073863904
2924,734921,0.2455,24.325154691508125,0.2455,21.69998904772095,0.2455,19.966747203848783,0.2455,18.983941969310425,0.2475,20.269194379944746
2925,734921,0.323,101.93974308889547,0.2935,140.65485121870805,0.28200000000000003,191.48307805646144,0.2525,263.4634264963688,0.23750000000000002,436.6193566325138
2926,734921,0.2695,1084.447832007105,0.271,529.475287708473,0.271,268.6033460077924,0.271,141.49959156589816,0.265,65.15419742009739
2927,734921,0.24,72.01159999981354,0.2305,53.63838279314487,0.23,42.14384203272884,0.228,35.00964131983239,0.2145,31.129086390515333
2928,734921,0.1345,16.622329505937056,0.1355,19.790740675710808,0.137,24.10155777807021,0.139,30.85896157759385,0.2305,55.73050298283564
2929,734921,0.3175,626.8320772861686,0.3185,632.7361765823547,0.319,620.584710983805,0.3205,594.6675613924527,0.3215,620.9650582175818
2930,734921,0.3065,6542.063420259112,0.306,5158.5706095989235,0.2975,3599.5647668569823,0.2675,2063.2394524658466,0.2495,408.70165095613413
2931,734921,0.261,469.91805055399226,0.2575,361.448720688283,0.256,262.85430154675316,0.254,174.11901811793814,0.233,64.76716794695662
2932,734921,0.262,1925.5558243045239,0.267,3122.9775498896515,0.269,4619.743558878593,0.2695,6236.317744711995,0.41300000000000003,6539.116916558728
2933,734921,0.5465,11.937674520866185,0.548,14.931191568762866,0.549,21.112568467623618,0.55,31.40180600588584,0.549,61.07527032880285
2934,734921,0.252,2876.164048774625,0.28600000000000003,2520.101914155297,0.28650000000000003,1903.7347060926293,0.28800000000000003,1162.6696239882717,0.28800000000000003,280.6231832542461
2935,734921,0.6795,58.27531803240055,0.6895,48.27882138333034,0.6915,34.18046802848447,0.6805,21.893572896525736,0.1865,14.071371270161505
2936,734921,0.1805,48.69324858992584,0.2165,47.75954223328937,0.2175,48.327264985016186,0.2215,51.25980715448185,0.2785,69.48221639040507
2937,734921,0.7565000000000001,1088972.773701626,0.7565000000000001,1408867.3447261066,0.754,1212853.2515661323,0.747,647718.7031801814,0.4485,68405.68451427431
2938,734921,0.2725,394.8025491029297,0.2725,666.4100791910362,0.2725,1239.3421194920797,0.2695,2411.173426688632,0.2615,6534.257490371122
2939,734921,0.3965,150.6422615314248,0.388,339.9643401147582,0.3725,731.4671368122704,0.3675,1447.6242851739992,0.3145,2346.8946625607755
2940,734921,0.4185,646.4770002219128,0.4185,1143.319015866643,0.4185,1763.2303202879236,0.4165,2098.1981394517366,0.3615,1114.8898800045822
2941,734921,0.241,274.9172299183103,0.223,156.62836134820395,0.20550000000000002,98.65577196462503,0.191,61.675079194628886,0.1775,25.248834768085647
2942,734921,0.10250000000000001,30.04115033563599,0.10250000000000001,31.326154531535625,0.10250000000000001,32.85005351415784,0.10300000000000001,34.96906089303125,0.137,43.02609416526789
2943,734921,0.083,11.481216044557696,0.0845,11.405978931297234,0.093,11.63252774929123,0.107,12.337044768144677,0.1295,16.85099419520034
2944,734921,0.3065,20106.452965009852,0.37,27823.221252574873,0.383,32502.98868943653,0.3905,30844.151339734435,0.4295,11615.693085947678
2945,734921,0.131,34.7001846207249,0.132,40.369870556380526,0.1345,48.694557998495426,0.139,62.94408422792132,0.154,121.3969409442844
2946,734921,0.3855,1094.0001032594573,0.3895,882.7285956363966,0.3895,620.583484644692,0.3895,357.77893687971397,0.383,89.18674046250659
2947,734921,0.329,126.76442029298158,0.3285,153.09568173599195,0.328,183.1938926510376,0.3275,222.86277077455452,0.28250000000000003,328.5843865057445
2948,734921,0.1315,12.74446172575042,0.1275,12.18560019971894,0.11800000000000001,12.250438621505904,0.116,12.89400619069953,0.1065,16.467099784347944
2949,734921,0.5505,20153.906765541396,0.544,7085.279627622977,0.5105000000000001,1963.3461264884131,0.492,372.4960712917138,0.3555,20.580854598569637
2950,734921,0.28300000000000003,88.13589180213013,0.28450000000000003,108.38698792448429,0.28450000000000003,132.88133950941844,0.28750000000000003,165.8345557485349,0.3415,254.49157113231482
2951,734921,0.13,94.55221887560143,0.12,79.37854744744158,0.10350000000000001,65.98797587733443,0.10300000000000001,52.823503492797045,0.101,31.59248755313768
2952,734921,0.165,60.27818439610309,0.17500000000000002,59.859602212678375,0.1955,60.515235492183486,0.3355,65.00750014926244,0.5155,132.7493412799578
2953,734921,0.2915,24.916372539486254,0.264,23.688378817897334,0.2535,23.690291489625942,0.2155,24.957842916999255,0.2105,31.860018449382604
2954,734921,0.4435,1190.6486121106282,0.4435,961.9289880962665,0.4195,712.7238865710681,0.41250000000000003,463.9049511743972,0.2255,159.67936693997385
2955,734921,0.2795,2933.263138086834,0.28200000000000003,3361.5203392248563,0.28500000000000003,3605.2845796054885,0.302,3640.1602371809686,0.5105000000000001,2903.689176281821
2956,734921,0.269,374.42293330317125,0.328,310.40840168041103,0.338,242.71986985162476,0.34450000000000003,179.16931136186065,0.3855,110.8428983673807
2957,734921,0.4495,19.099382532352067,0.4645,16.496103793787796,0.4675,15.208928781456041,0.5585,14.353472733120409,0.52,12.121455224727038
2958,734921,0.1965,21.55965299771049,0.1835,16.679825504592124,0.1575,14.244334190145082,0.125,12.942332977961078,0.08750000000000001,12.515102381430921
2959,734921,0.28700000000000003,249.7507971227966,0.289,307.8634643226408,0.2895,369.88414298851114,0.2905,428.1392981612426,0.291,421.7461637750078
2960,734921,0.1835,32.737606391623935,0.1835,33.15366164964267,0.20800000000000002,34.341292892656,0.213,36.64201037951819,0.2405,44.084703226662555
2961,734921,0.1845,32.34303675782665,0.187,32.30422033943065,0.1885,32.55437093988766,0.1905,33.18814027476767,0.337,36.39581533241421
2962,734921,0.387,80.25863603034242,0.3825,72.45298043778186,0.366,64.1487894972324,0.34550000000000003,55.51053286316205,0.217,45.35194992398014
2963,734921,0.1385,35.693862076644415,0.1385,34.96073890602101,0.14250000000000002,34.43363766322664,0.14400000000000002,34.1412084696605,0.1535,35.3528486037771
2964,734921,0.291,54.05081882341155,0.291,40.126267714206385,0.2885,32.771925821317545,0.28650000000000003,29.41154250953044,0.27,30.641505312621508
2965,734921,0.302,744.8669071003593,0.274,820.4638974168105,0.261,851.9320161879434,0.2425,815.0836700890865,0.221,537.856351708362
2966,734921,0.1975,29.06862195618943,0.198,29.27595990245281,0.1985,29.937233627416425,0.2335,31.12943516483046,0.327,34.66383869209925
2967,734921,0.9285,13470.809520555164,0.9285,4177.389862129501,0.7885,1353.1440727357162,0.592,374.1136111172191,0.196,41.69078614027874
2968,734921,0.148,62.35308723991781,0.1555,80.35563541619742,0.23850000000000002,114.71992546901551,0.2545,200.71974962985863,0.2995,941.2784372839052
2969,734921,0.259,160.2493262102037,0.2545,105.30665266462181,0.2485,70.72881723114655,0.2405,47.74465705103981,0.23800000000000002,26.79207721143891
2970,734921,0.1895,1772.7684003296085,0.185,1724.1026958090747,0.152,1651.4855792102148,0.136,1502.4303156589463,0.1205,926.1864017455458
2971,734921,0.2765,1990.4810653320703,0.28150000000000003,1478.6003120164812,0.28250000000000003,1002.6380072514395,0.28300000000000003,578.1236499773,0.28150000000000003,137.8717073893053
2972,734921,0.328,378.40863827727026,0.3265,216.74921155737567,0.325,113.42375687078952,0.324,53.52799351210288,0.2885,18.678233088058494
2973,734921,0.23950000000000002,76.21459914588004,0.2685,123.63861442321887,0.4,202.86190319170288,0.4685,357.8429756011663,0.724,3458.4912691120935
